Uniq Id,Crawl Timestamp,Pageurl,Skuid,Product Title,Brand,List Price,Sale Price,Discount Percentage,Breadcrumbs,Color,Stock Availability,Average Rating,Number Of Ratings,Seller Name,Image Urls,Product Specs,Best Sellers Rank,Image 3,Billing Id
c8688476f86964acfd536c591f735fdb,2025-04-04 07:29:14 +0044,https://www.amazon.in/dp/B0CP78TD9Y,B0CP78TD9Y,"Red Tape Sports Walking Shoes for Women | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,5899,1769,70.01,Shoes & Handbags | Shoes | Women's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black|White,In Stock,2.9,8,REDTAPE LIMITED,https://m.media-amazon.com/images/I/31TrJCIXHPL.jpg|https://m.media-amazon.com/images/I/41hR0JrjY3L.jpg|https://m.media-amazon.com/images/I/41d5-pbJJCL.jpg|https://m.media-amazon.com/images/I/31MK9OGNKjL.jpg|https://m.media-amazon.com/images/I/414F4XSP2OL.jpg|https://m.media-amazon.com/images/I/419nOpdnuML.jpg,"Date First Available ‏ : ‎ 30 November 2023 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CP78TD9Y | Item model number ‏ : ‎ RLO1663 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 29 x 21 x 12 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #9,770 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #102 in Women's Walking Shoes","#9,770 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #102 in Women's Walking Shoes",,
57264117c4fbca4bc95a164b992483b5,2025-04-04 07:29:14 +0045,https://www.amazon.in/dp/B0CVN659FX,B0CVN659FX,"Red Tape Athleisure Sports Shoes for Men | Enhanced Durability, Soft Cushioned Insole, Slip-Resistance, Superior Bounce, Abrasion Resistant & Shock Absorption",Red Tape,7699,2309,70.01,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Running Shoes,BLACK 1|Black|Grey|White/Beige,In Stock,,,REDTAPE LIMITED,https://m.media-amazon.com/images/I/31OQA-MEOLL.jpg|https://m.media-amazon.com/images/I/31XE8c3bleL.jpg|https://m.media-amazon.com/images/I/4111rQe9mvL.jpg|https://m.media-amazon.com/images/I/31LnrEzMveL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/41pqwTehB0L.jpg,"Date First Available ‏ : ‎ 14 February 2024 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CVN659FX | Item model number ‏ : ‎ RSO3795 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 800 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Walking | Best Sellers Rank: #1,234 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #132 in Men's Running Shoes","#1,234 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #132 in Men's Running Shoes",,
b79b4079fb7bdeb0dbcab4673b4d3961,2025-04-04 07:29:14 +0046,https://www.amazon.in/dp/B0CTMKXBGG,B0CTMKXBGG,Red Tape Men's EVA Comfort Clogs,Red Tape,3399,999,70.61,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Clogs & Mules,DARK GREY|BEIGE|MUD BROWN|BLACK,In Stock,5,1,SPARIO PVT LTD.,https://m.media-amazon.com/images/I/31fFrz1gy-L.jpg|https://m.media-amazon.com/images/I/51Ablxa0riL.jpg|https://m.media-amazon.com/images/I/415Eer1ZxdL.jpg|https://m.media-amazon.com/images/I/41PP9WSjV9L.jpg|https://m.media-amazon.com/images/I/51Gs4KuJD2L.jpg|https://m.media-amazon.com/images/I/41-SojSFy1L.jpg,"Product Dimensions ‏ : ‎ 21 x 1 x 3 cm | Date First Available ‏ : ‎ 31 January 2024 | Manufacturer ‏ : ‎ VASAK INDUSTRIES PVT. LTD | ASIN ‏ : ‎ B0CTMKXBGG | Item model number ‏ : ‎ RDS0205-10 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ VASAK INDUSTRIES PVT. LTD, VASAK INDUSTRIES PVT. LTD , PLOT NO. 9 MAHARANA PRATAP ENCLAVE PRITAMPURA ,NORTH DELHI -110034 | Packer ‏ : ‎ SPARIO PVT. LTD | Item Dimensions LxWxH ‏ : ‎ 21 x 1 x 3 Centimeters | Net Quantity ‏ : ‎ 1.00 count | Generic Name ‏ : ‎ Clog | Best Sellers Rank: #4,636 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #88 in Men's Clogs & Mules","#4,636 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #88 in Men's Clogs & Mules",,
02ff57e291c75c3b4ebd352663210865,2025-04-04 07:29:14 +0047,https://www.amazon.in/dp/B0BNN2TKMS,B0BNN2TKMS,Red Tape Men Grey Walking Shoes,Red Tape,0,,0,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Grey,Out Stock,3.9,28,No Buy Box Winner,https://m.media-amazon.com/images/I/41kRt96lv0L.jpg|https://m.media-amazon.com/images/I/41staSxDfoL.jpg|https://m.media-amazon.com/images/I/41yIlJ+R6eL.jpg|https://m.media-amazon.com/images/I/414hRIwz1+L.jpg|https://m.media-amazon.com/images/I/41PWMA8b1dL.jpg|https://m.media-amazon.com/images/I/41r5SPYlnvL.jpg,"Date First Available ‏ : ‎ 30 November 2022 | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD.,14/6,CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0BNN2TKMS | Item model number ‏ : ‎ RSO2733 | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD.,14/6,CIVIL LINES, KANPUR-208001, MIRZA INTERNATIONAL LTD.,14/6,CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ MIRZA INTERNATIONAL LTD.,14/6,CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ MIRZA INTERNATIONAL LTD.,14/6,CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 34.5 x 20.5 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoe | Best Sellers Rank: #11,514 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #211 in Men's Walking Shoes","#11,514 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #211 in Men's Walking Shoes",,
25a712cd8fc42a3527037c3be63d085e,2025-04-04 07:29:14 +0048,https://www.amazon.in/dp/B0CG66FPS6,B0CG66FPS6,Red Tape Casual Sneaker Shoes for Men | Stylish and Comfortable,Red Tape,5599,1119,80.01,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,White/Blue|White/Red,In Stock,4,1035,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41o75CZtK-L.jpg|https://m.media-amazon.com/images/I/413W-LoqdXL.jpg|https://m.media-amazon.com/images/I/416Blgfy01L.jpg|https://m.media-amazon.com/images/I/51zgwNVAQOL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/5190rVBj8qL.jpg,"Date First Available ‏ : ‎ 21 August 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CG66FPS6 | Item model number ‏ : ‎ RSL0274 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 1 kg 30 g | Item Dimensions LxWxH ‏ : ‎ 32 x 12.5 x 21 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #159 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #10 in Men's Sneakers",#159 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #10 in Men's Sneakers,,
447f31aecbe9c9c0cf78a1e75330c2bf,2025-04-04 07:29:14 +0049,https://www.amazon.in/dp/B0C468WYBR,B0C468WYBR,"Red Tape Men's Casual Sneakers Shoes | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,0,,0,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,Black|Navy,Out Stock,3.6,21,No Buy Box Winner,https://m.media-amazon.com/images/I/41BxS+35RuL.jpg|https://m.media-amazon.com/images/I/31BIuKYxjGL.jpg|https://m.media-amazon.com/images/I/41lWl4TdnRL.jpg|https://m.media-amazon.com/images/I/41+e0sYOWHL.jpg|https://m.media-amazon.com/images/I/41ETRL0HhAL.jpg|https://m.media-amazon.com/images/I/41CEas9US5L.jpg,"Date First Available ‏ : ‎ 3 May 2023 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0C468WYBR | Item model number ‏ : ‎ RMV0134 | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 1 kg 10 g | Item Dimensions LxWxH ‏ : ‎ 34 x 20 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #3,185 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #251 in Men's Sneakers","#3,185 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #251 in Men's Sneakers",,
c2ff6544a48fc2f6d1d6e2e7600c7c07,2025-04-04 07:29:14 +0050,https://www.amazon.in/dp/B0B4VV2ZBT,B0B4VV2ZBT,Red Tape Women's Sneakers,Red Tape,4899,1467,70.06,Shoes & Handbags | Shoes | Women's Shoes | Casual Shoes | Sneakers,Black|White/Brown|White/Multi,In Stock,3.8,92,Cocoblu Retail,https://m.media-amazon.com/images/I/31hoCzRXAXL.jpg|https://m.media-amazon.com/images/I/31uTJEyb39L.jpg|https://m.media-amazon.com/images/I/31zBqnHbgZL.jpg|https://m.media-amazon.com/images/I/317N55YfnpL.jpg|https://m.media-amazon.com/images/I/41nXZ1YdtBL.jpg|https://m.media-amazon.com/images/I/51W0Di1x-yL.jpg,"Date First Available ‏ : ‎ 23 June 2022 | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0B4VV2ZBT | Item model number ‏ : ‎ RLV0115 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001, MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ MIRZA INTERNATIONAL LTD,14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 29 x 20 x 11 Centimeters | Generic Name ‏ : ‎ Sneaker | Best Sellers Rank: #22,830 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #806 in Women's Sneakers","#22,830 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #806 in Women's Sneakers",,
018ee086ce4082ea0e4cc4d90f0729e4,2025-04-04 07:29:14 +0051,https://www.amazon.in/dp/B0CX96KHLQ,B0CX96KHLQ,"Red Tape Casual Sneaker Shoes for Men | Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,5599,1119,80.01,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,Grey|White/Black|Beige/Navy|White/Blue|Beige/Green,In Stock,4.1,338,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41iSfm+ZwkL.jpg|https://m.media-amazon.com/images/I/519Up45IN8L.jpg|https://m.media-amazon.com/images/I/51LAtSmU8dL.jpg|https://m.media-amazon.com/images/I/41OXymknfBL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/41nHQOTs1vL.jpg,"Date First Available ‏ : ‎ 20 February 2024 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CX96KHLQ | Item model number ‏ : ‎ RSL0182 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 1 kg 270 g | Item Dimensions LxWxH ‏ : ‎ 34.5 x 24 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Sneaker | Best Sellers Rank: #152 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #9 in Men's Sneakers",#152 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #9 in Men's Sneakers,,
78bad5ab8767676aafb94632f2f61532,2025-04-04 07:29:14 +0052,https://www.amazon.in/dp/B0CH3C5YGB,B0CH3C5YGB,"Red Tape Sports Walking Shoes for Men | Dial Lace Quick On, Soft Cushioned Insole, Slip-Resistance, Dynamic Feet Support, Arch Support & Shock Absorption",Red Tape,7699,1539,80.01,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black|Black/Navy|White,In Stock,3.2,11,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41GS0tFkrQL.jpg|https://m.media-amazon.com/images/I/41nnQKjADbL.jpg|https://m.media-amazon.com/images/I/41DnvsK7kVL.jpg|https://m.media-amazon.com/images/I/41a06YxKEQL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/61MPdoynZDL.jpg,"Date First Available ‏ : ‎ 1 September 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CH3C5YGB | Item model number ‏ : ‎ RSO3465 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 800 g | Item Dimensions LxWxH ‏ : ‎ 34.5 x 22.5 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #915 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #21 in Men's Walking Shoes",#915 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #21 in Men's Walking Shoes,,
037eefd13fdc1763026408afc3ef02b7,2025-04-04 07:29:14 +0053,https://www.amazon.in/dp/B0BJZQ2JYL,B0BJZQ2JYL,Red Tape Womens Rlo125Walking Shoes,Red Tape,6699,2009,70.01,Shoes & Handbags | Shoes | Women's Shoes | Sports & Outdoor Shoes | Walking Shoes,Silver/Metallic|White|White/Purple,In Stock,4.2,317,REDTAPE LIMITED,https://m.media-amazon.com/images/I/31OQ6FZkXcL.jpg|https://m.media-amazon.com/images/I/41OKzft290L.jpg|https://m.media-amazon.com/images/I/41P29SSiRhL.jpg|https://m.media-amazon.com/images/I/41LHaWr8lGL.jpg|https://m.media-amazon.com/images/I/41nCENNg3WL.jpg|https://m.media-amazon.com/images/I/419d36gbIFL.jpg,"Date First Available ‏ : ‎ 21 October 2022 | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0BJZQ2JYL | Item model number ‏ : ‎ RLO1254 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ womens | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001, MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 400 g | Item Dimensions LxWxH ‏ : ‎ 31 x 20.5 x 11.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #2,208 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #20 in Women's Walking Shoes","#2,208 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #20 in Women's Walking Shoes",,
65b14a8bc087f8cdffade11872c8258b,2025-04-04 07:29:14 +0054,https://www.amazon.in/dp/B0C9HVN6CC,B0C9HVN6CC,"Red Tape Sneaker Casual Shoes for Men | Soft Cushion Insole, Slip-Resistance, Dynamic Feet Support & Arch Support",Red Tape,5399,1079,80.01,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,Black/Red|White|White/Grey,In Stock,4.1,2319,REDTAPE LIMITED,https://m.media-amazon.com/images/I/412pc8EsFDL.jpg|https://m.media-amazon.com/images/I/41IXlKFXP5L.jpg|https://m.media-amazon.com/images/I/51N83SqRlCL.jpg|https://m.media-amazon.com/images/I/41cPawMuEML.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/51k7MZfE5nL.jpg,"Date First Available ‏ : ‎ 27 June 2023 | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0C9HVN6CC | Item model number ‏ : ‎ RSL0022 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Packer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:- REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #405 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #29 in Men's Sneakers",#405 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #29 in Men's Sneakers,,
62627631c459eec3dc1c0bd3b0b6a673,2025-04-04 07:29:14 +0055,https://www.amazon.in/dp/B0C3LK3PK3,B0C3LK3PK3,"Red Tape Men's Casual Sneaker Shoes for Men - Elevated Comfort, Perfect Casual Shoes for Men",Red Tape,5799,1739,70.01,Shoes & Handbags | Shoes | Men's Shoes | Casual Shoes | Sneakers,Black|White|White/Black,In Stock,3.9,1605,REDTAPE LIMITED,https://m.media-amazon.com/images/I/41CIIZ9DJZL.jpg|https://m.media-amazon.com/images/I/4102TGo3X4L.jpg|https://m.media-amazon.com/images/I/41qLqU33SAL.jpg|https://m.media-amazon.com/images/I/31CRFlzYxgL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/41wS+aRsrZL.jpg,"Date First Available ‏ : ‎ 26 April 2023 | Manufacturer ‏ : ‎ Importer:-REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0C3LK3PK3 | Item model number ‏ : ‎ RSL0052 | Country of Origin ‏ : ‎ Bangladesh | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:-REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301, Importer:-REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Packer ‏ : ‎ Importer:-REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Importer ‏ : ‎ Importer:-REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Sneakers | Best Sellers Rank: #470 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #36 in Men's Sneakers",#470 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #36 in Men's Sneakers,,
85d903963810449e5c5897d77570d484,2025-04-04 07:29:14 +0056,https://www.amazon.in/dp/B0CXM8CYZX,B0CXM8CYZX,"Red Tape Athleisure Sport Shoes for Men |Cultured Round-Toe Shape, Cushioning Technology & Smart Ventilation",Red Tape,6299,1889,70.01,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Running Shoes,Black|WHITE,In Stock,1,1,REDTAPE LIMITED,https://m.media-amazon.com/images/I/418vxCKrCPL.jpg|https://m.media-amazon.com/images/I/31KJTEEOxOL.jpg|https://m.media-amazon.com/images/I/41RZdHWu0dL.jpg|https://m.media-amazon.com/images/I/41Xd8bn4zbL.jpg|https://m.media-amazon.com/images/I/410AsXSqaML.jpg|https://m.media-amazon.com/images/I/41MpLIjy2oL.jpg,"Date First Available ‏ : ‎ 9 March 2024 | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | ASIN ‏ : ‎ B0CXM8CYZX | Item model number ‏ : ‎ RSO4065 | Country of Origin ‏ : ‎ India | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301, customercare@redtapeindia.com, +91 7836850000 | Packer ‏ : ‎ REDTAPE LIMITED, Plot No - 08, Sector 90, Noida, Gautam Buddha Nagar, Uttar Pradesh - 201301 | Item Weight ‏ : ‎ 700 g | Item Dimensions LxWxH ‏ : ‎ 32 x 21 x 12.5 Centimeters | Net Quantity ‏ : ‎ 1.00 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #841 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #88 in Men's Running Shoes",#841 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #88 in Men's Running Shoes,,
cc4ac73a1320e0b1849b1627abb5151b,2025-04-04 07:29:14 +0057,https://www.amazon.in/dp/B0B9WXT6TL,B0B9WXT6TL,Red Tape Men Black Walking Shoes,Red Tape,0,,0,Shoes & Handbags | Shoes | Men's Shoes | Sports & Outdoor Shoes | Walking Shoes,Black|Grey|Navy,Out Stock,3.9,111,No Buy Box Winner,https://m.media-amazon.com/images/I/3133EpodRNL.jpg|https://m.media-amazon.com/images/I/31pBD3yA7HL.jpg|https://m.media-amazon.com/images/I/31yInllgIZL.jpg|https://m.media-amazon.com/images/I/41SXOIKZmfL.jpg|https://m.media-amazon.com/images/I/41LWquUcnRL.jpg|https://m.media-amazon.com/images/I/41CI0vZnwqL.jpg,"Date First Available ‏ : ‎ 17 August 2022 | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | ASIN ‏ : ‎ B0B9WXT6TL | Item model number ‏ : ‎ RSO2144 | Department ‏ : ‎ mens | Manufacturer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001, Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Packer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Importer ‏ : ‎ Importer:-MIRZA INTERNATIONAL LTD., 14/6, CIVIL LINES, KANPUR-208001 | Item Weight ‏ : ‎ 800 g | Item Dimensions LxWxH ‏ : ‎ 35 x 21 x 12 Centimeters | Net Quantity ‏ : ‎ 1 Set | Generic Name ‏ : ‎ Walking Shoes | Best Sellers Rank: #1,095 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #32 in Men's Walking Shoes","#1,095 in Shoes & Handbags (See Top 100 in Shoes & Handbags) #32 in Men's Walking Shoes",,
